arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.99474116587224,40.453118899439765,349.5915826049673,40.453118899439765,390.04470150441006
19.945549299082376,41.21357978153688,352.09522808092095,41.21357978153688,393.3088078624563
20.063984057131556,38.12694041767152,347.79039258964997,38.12694041767152,385.9173330073213
20.21152189711563,39.0699551909402,345.7699502520082,39.0699551909402,384.83990544295386
20.05339324439835,39.89824094267511,348.49067776452216,39.89824094267511,388.3889187071946
19.93217911322364,40.550769682698,351.5763060732386,40.550769682698,392.1270757559329
19.810366426018838,40.387772629801546,355.09418772606045,40.387772629801546,395.48196035586466
20.050633759709623,38.839091100931206,347.4355632192517,38.839091100931206,386.27465432018215
20.004857172300042,40.525470349847375,350.39711365469014,40.525470349847375,390.92258400453585
20.03773719773582,39.23390871605297,350.1426076977937,39.23390871605297,389.37651641384855
