arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
20.180745523034798,38.70747342795508,348.16701253185704,38.70747342795508,386.8744859598138
19.937133064423218,39.93649562227048,352.2837617324189,39.93649562227048,392.22025735468856
20.045190269033295,40.31036624441572,346.63793190403635,40.31036624441572,386.9482981484541
20.059786616101754,39.05997933258255,347.21499615738946,39.05997933258255,386.2749754899729
19.856997730975024,38.39201322298061,352.6425826350223,38.39201322298061,391.0345958580034
20.137698400860227,40.228772656788095,349.15671328417665,40.228772656788095,389.38548594096306
20.14843347670509,39.974994615930655,349.15049419818894,39.974994615930655,389.12548881412124
19.889599273134188,40.55241270959382,351.7505123902103,40.55241270959382,392.30292509980666
20.087130516948964,40.67829777445662,348.63595649743263,40.67829777445662,389.31425427188896
20.179290359078344,41.07171797212515,344.9298139939087,41.07171797212515,386.0015319660369
