arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.988803153390027,40.436577875926005,349.3850947869064,40.436577875926005,389.82167266283784
20.079399660894033,39.83247734292214,348.31010673887573,39.83247734292214,388.14258408179484
20.04086084223734,39.932176073063225,349.62387836294033,39.932176073063225,389.5560544360032
19.948276473999442,40.30972359967049,349.8903401202181,40.30972359967049,390.2000637198876
19.896623541387704,39.02732732300761,352.1706824987081,39.02732732300761,391.19800982171546
19.92616898398535,39.58283130681193,352.7569093103521,39.58283130681193,392.3397406171627
19.821482537003426,39.52144999920461,353.92331015287704,39.52144999920461,393.44476015208977
20.0183944242428,40.416657638956636,349.5536595812469,40.416657638956636,389.97031722019887
20.031988568616654,39.777246256714754,349.9910673364209,39.777246256714754,389.76831359313593
20.1396427206881,39.42640061244336,347.3792422445275,39.42640061244336,386.80564285697443
