arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
20.084622696076252,39.562369443246865,722.4566550280235,39.562369443246865,762.0190244712583
19.93568502307609,39.144344890442056,725.0420927374444,39.144344890442056,764.186437627878
19.90974450591035,38.56728954329891,727.5057899782655,38.56728954329891,766.073079521566
19.959928471172564,39.207551042126276,727.6072996036432,39.207551042126276,766.8148506457592
19.943474633551375,40.148521481661305,725.602497144495,40.148521481661305,765.7510186261687
19.99028788740771,39.646895623192705,727.2658117990742,39.646895623192705,766.9127074222596
19.963720548324797,40.327906761581865,727.0809734938697,40.327906761581865,767.4088802554551
19.996237328471867,39.95325618556884,727.6144714797622,39.95325618556884,767.5677276653242
20.06236984300706,40.88436556265251,722.6748803288909,40.88436556265251,763.5592458915422
20.139595991842004,39.030164413382224,720.7921433275287,39.030164413382224,759.8223077409071
