arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
20.18785488011521,39.56820843008038,719.4153374100433,39.56820843008038,758.9835458401238
19.870733308418185,40.68805934526567,731.7323290888253,40.68805934526567,772.4203884340809
20.110761294595367,40.17428618761104,718.7187695061266,40.17428618761104,758.8930556937464
20.09606192543841,39.240335048903056,717.8902419389151,39.240335048903056,757.1305769878078
19.957061741724242,39.37409990328264,727.1175683758095,39.37409990328264,766.4916682790997
19.93737451860598,39.961986807577176,725.9858518193465,39.961986807577176,765.9478386269277
20.059061052655387,40.13134886182657,720.1166353623607,40.13134886182657,760.2479842241922
20.03544582185482,40.20910867963395,724.9287243104163,40.20910867963395,765.1378329900516
19.963675308107266,40.84409316105548,727.3238103465226,40.84409316105548,768.1679035075783
20.049748622398617,39.742486677768625,719.3747639740285,39.742486677768625,759.1172506518008
