arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.839497286825996,39.73587740775093,731.1014008655413,39.73587740775093,770.8372782732819
20.082846515100435,39.55343741282959,722.1829579135596,39.55343741282959,761.7363953263898
19.818488108416073,39.45132255862861,729.975841186135,39.45132255862861,769.4271637447583
20.111583060035038,39.56107985344531,721.3211261609481,39.56107985344531,760.8822060143871
19.859068774583015,41.14699735204343,732.3914372633652,41.14699735204343,773.5384346154054
20.074842973072275,39.61158679196456,717.6852848149654,39.61158679196456,757.2968716069308
19.99221341959486,38.88702019754394,722.8761144569709,38.88702019754394,761.7631346545176
20.160091887759826,40.12619088871207,719.2086646240182,40.12619088871207,759.3348555127253
20.237556214062927,39.22228618764562,716.7544220288053,39.22228618764562,755.9767082164562
19.97662201250813,41.410255192544355,727.2904319147503,41.410255192544355,768.7006871073032
