arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.93904059508163,40.139624801893255,751.0449822329305,40.139624801892545,791.184607034825
20.044218779735505,40.482097795937825,748.1516159451711,40.482097795937314,788.6337137410969
20.03479925270356,40.028359727552555,751.5465768564922,40.02835972755154,791.5749365840364
20.100549652482385,40.000786484762635,749.4793953834713,40.00078648476349,789.4801818682274
19.946509013941522,39.36054932274678,749.7484607785487,39.360549322747545,789.1090101012945
20.269020181209576,40.25965103753043,747.0882076006187,40.25965103753045,787.3478586381416
19.931519312639555,38.75822468694231,751.7390718105745,38.758224686942185,790.4972964975265
19.884675803035332,39.7967799028805,750.0099162186254,39.79677990287701,789.806696121518
20.08827629690988,39.08898393604038,749.4719677771521,39.08898393604114,788.5609517132009
20.01285172180887,40.564971874135104,748.8710645996833,40.56497187413599,789.4360364738196
