arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.69466358141666,38.27666011757331,748.7721687975146,38.276660117574,787.0488289150865
20.04852024983576,41.583711028162796,749.2021776625832,41.583711028161865,790.7858886907464
19.94972690107112,38.30160843616468,750.0217150881743,38.30160843616578,788.3233235243442
19.935449133635988,37.373679171639886,749.7814603983604,37.3736791716408,787.1551395699965
20.076715205454562,39.82688960510005,747.9712907984571,39.8268896051002,787.7981804035559
19.99752906465981,38.39878459737576,752.5726532400112,38.39878459737559,790.9714378373956
19.86125932849361,36.47354835392173,750.0242074054611,36.47354835392054,786.4977557593801
19.87828732534569,39.10959746277093,745.1251182658496,39.10959746276971,784.2347157286127
19.86379616451526,39.206717702482486,749.0687686190171,39.20671770248143,788.2754863215058
19.964079345610923,41.27546146373418,749.4103374823225,41.27546146373385,790.6857989460475
