arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.88368065275836,40.832225585203574,749.424087122874,40.83222558520406,790.2563127080734
20.05283475553093,40.926440421426236,749.1183701446872,40.92644042142751,790.0448105661173
20.05680433918517,41.066855623994186,750.4279849949852,41.06685562399575,791.4948406189887
20.012320047458964,39.679502790126,750.2260492138853,39.67950279012836,789.9055520040027
19.948070281898016,39.137355936100235,752.07170460972,39.13735593610227,791.2090605458222
20.068254051144972,37.87894698115271,745.8352290319714,37.87894698115337,783.7141760131166
20.173682080831142,38.128115852570076,752.6912172191896,38.12811585257134,790.8193330717515
20.133318230284885,40.72549577833106,746.8022156263236,40.72549577833129,787.5277114046455
19.85601345081488,39.7405919806389,748.2438392149368,39.740591980636886,787.9844311955785
19.964842484353564,39.7263092371998,747.1696950185932,39.72630923720012,786.8960042557785
