arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
20.05105239217475,39.70647874606393,75.37227480907907,40.51353666869414,115.88581147777326
20.11241566437067,40.40768065888043,74.36961633169551,41.346151484390475,115.71576781608609
19.93091215749451,40.10023771130388,75.01499301557988,41.07731749876318,116.09231051434463
19.98831330089761,39.9240442099779,74.80215194467269,40.95090329643363,115.75305524110556
20.113649844411228,39.355637903946594,75.18132516397031,40.44049866472622,115.62182382869696
20.20048613078509,40.374537532875316,75.44219743405456,41.33609232657253,116.77828976062706
20.137728321534777,39.74755854538542,75.20070243312432,40.81305109200309,116.01375352512838
19.98858192837768,39.93757286141051,75.40576612447104,41.088744190152745,116.49451031462392
20.05107871264001,39.535686484906456,74.9403846072986,40.471564763863995,115.4119493711616
20.11036115540531,39.75987024079575,74.86206926670624,40.92384043266034,115.78590969936678
