arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
20.162735292201024,40.11775657000484,75.38304080902614,40.985834097099776,116.36887490612592
19.800767878442834,40.5915055325679,74.62115139800945,41.70933084069032,116.3304822387003
20.055358796213792,40.052242762763115,74.7102415747065,40.875011372034244,115.5852529467413
19.777311394456152,40.4152258654378,75.14017200874075,41.47552500350449,116.61569701224431
20.13452368452217,40.27651193408934,74.98724098495,41.47073632814274,116.45797731309175
20.187852153297992,40.28636584968377,75.712696576238,41.46544897344219,117.17814554967902
19.637698705242283,39.57426756801218,74.70502588441211,40.8282740150953,115.53329989950709
20.028903268121233,40.65283125097712,75.1821736297097,41.69421859580974,116.87639222552016
19.897528324876575,40.57303602915408,74.90249574631173,41.56759648163219,116.47009222794446
20.267416120386926,40.44329855818889,75.12916421557618,41.44428269823834,116.57344691381387
