arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
20.052232984565208,39.883503709732175,12.50216556642934,86.02738312056192,98.52954868699297
20.01667997205889,40.32097672462243,12.556449198043737,88.31254735017997,100.86899654822531
20.061089627111294,39.95475243991696,12.494702132570085,88.03894258058764,100.5336447131573
19.907688630546197,39.86457207184493,12.497036792176555,86.00827531100971,98.50531210318684
19.982883562932027,40.13767076243458,12.439025810676497,87.60704963708183,100.04607544775862
20.034677888890247,39.60033319436233,12.468774289435018,86.77148430377811,99.24025859321347
19.98959287658739,39.95201943632494,12.522523153250637,87.22690899470534,99.74943214795825
20.00751757245289,39.79271752613485,12.537249442179663,86.01753125384731,98.554780696027
20.088291120177498,39.758413245411184,12.474069502693482,87.58091190503974,100.05498140773312
20.02845930813687,39.85005705501212,12.532632127546096,86.23533253233488,98.7679646598816
