arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.99789441997133,39.344457869807385,673.4658948048116,39.344457869807606,712.8103526746248
19.989472676132692,40.534450881976,674.1507963976522,40.53445088197272,714.6852472796282
19.961323286235732,38.62665299709529,678.0416145415073,38.62665299709505,716.668267538598
19.952531571153056,39.919764593224194,673.7652687483209,39.91976459322309,713.6850333415391
19.980970291976845,40.237265749574924,674.2428634931274,40.23726574957976,714.4801292427074
20.004828960926993,40.6312968598525,673.1396547591731,40.631296859850636,713.7709516190196
19.844300923813684,40.69379847184678,676.0446559452413,40.69379847184577,716.7384544170866
19.902422243841624,39.95843924147606,676.5024428713966,39.95843924147741,716.4608821128741
20.10229894972824,39.273682536115984,676.6011989782305,39.27368253611479,715.8748815143556
19.91938122816764,39.687169153196486,675.049895440012,39.68716915319271,714.7370645931959
