arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
20.085124928123875,38.6291983790912,751.1008157825527,38.62919837909068,789.7300141616473
19.809531020546476,40.3576352682623,751.9759593283958,40.357635268262236,792.3335945966602
19.891008313331938,39.93705793703418,748.4310987388798,39.93705793703504,788.3681566759195
20.09154123831959,40.72268484264156,750.3893244675774,40.72268484264328,791.112009310231
20.031377607175713,40.19914123113796,750.155754298216,40.19914123114045,790.3548955293613
20.12195924324015,37.79623091489788,751.8649369311638,37.796230914898004,789.6611678460566
20.018986896054233,39.19543731580282,748.0587576096801,39.19543731580281,787.2541949254726
20.120138103890206,38.94878019615174,748.1766786099114,38.9487801961548,787.125458806069
20.103899537201418,39.31584496887252,746.5201142401784,39.31584496887351,785.8359592090468
20.007935238630655,40.04769998864261,753.9978707575443,40.04769998864505,794.0455707461875
