arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.854519710352463,38.871229752181705,525.7145465799052,38.871229752182394,564.5857763320952
19.936263042408743,40.115025179326274,525.4423586712277,40.11502517932663,565.5573838505605
19.955901211670323,40.10716761883277,523.429403335317,40.10716761883521,563.536570954151
19.88252853091103,39.931917694493194,524.8177354341954,39.93191769449467,564.7496531286837
19.813308967618568,39.1774463171565,525.7573177065187,39.177446317162385,564.9347640236899
20.089651098106245,38.8424019143102,525.1730074113201,38.84240191431178,564.015409325641
20.11781815530671,39.931308061563755,525.1779338133825,39.931308061563726,565.1092418749595
19.96983915129948,39.70199107512764,524.821283957888,39.70199107512842,564.5232750330173
19.994293504365263,38.350781677672884,524.5389687343159,38.350781677675,562.8897504119996
20.158282392581473,39.05747770539159,524.4039049163273,39.05747770539316,563.4613826217243
