arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.869573434989565,39.800210075068826,374.1276869020988,39.80021007506653,413.9278969771619
20.021294103710225,38.58579673499334,376.2386157266042,38.585796734994254,414.82441246159874
20.065773229568276,38.75279404026876,376.9128820199331,38.7527940402689,415.66567606020186
20.061332491557735,40.74986269727869,374.22094592634807,40.74986269727782,414.97080862362395
19.991886599751414,39.09890749686912,374.8623768969745,39.098907496870304,413.96128439384665
19.932430605301168,39.70822332076711,373.280235022125,39.70822332076703,412.9884583428871
19.80082558891582,40.401616562347115,375.3113828202795,40.401616562348146,415.7129993826223
20.065338153516088,40.0428869143919,375.1996949590916,40.04288691439252,415.24258187349136
19.892147911042464,40.67189796960587,374.4349869413151,40.67189796960712,415.10688491092327
19.969139964680995,39.37897903619943,375.3468863218723,39.37897903619768,414.72586535806914
