arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.899048330065654,40.15787726954188,49.931735370938746,44.10426284601184,94.03599821694985
19.889178284911285,40.51251015252336,50.03715844112949,44.629581753141,94.66674019427059
20.051850560638933,39.572710034296044,50.01282382465026,43.45449706603761,93.4673208906887
19.970108177897405,39.84797628696072,49.70429283744503,43.91619546429688,93.62048830174237
19.872307623309034,40.64937309748977,50.15572724319709,44.9748550663482,95.13058230954574
19.989247040931524,39.64444131823726,50.091901352022965,43.76876935468994,93.86067070671201
20.101886366139254,39.777338931472414,50.002231438677285,43.52436491107377,93.52659634975043
19.816325007503586,39.716777737692794,49.970490399033,43.873414840500516,93.84390523953208
19.97280233534051,40.114125309114854,50.061824610454835,44.002511097400365,94.06433570785622
19.992196397537697,40.27942861377568,49.936280089315815,44.08326054286267,94.01954063217804
