runtime (minutes),period (milliseconds),repetitions,buffer mean arrival rate (requests per second),buffer arrival rate Margin of error (95% CL),storage manager mean service time (milliseconds),storage manager service time Margin of error (95% CL),buffer mean residence time (milliseconds),buffer residence time Margin of error (95% CL),storage manager mean residence time (milliseconds),storage manager residence time Margin of error (95% CL),E (milliseconds),E stdev,
45.0,10,10,20.01633367998903,0.07131762546020746,39.99933145654234,0.12027074199743042,4.996866095227795,0.004676825761328699,132.6791475451734,2.0495528424966234,137.6760136404015,2.050927729450968
45.0,25,10,20.01691135434585,0.03589915041331534,39.91150161657965,0.14375882053084843,12.50246280150011,0.025562654702801793,86.98263669891264,0.63485228550743,99.48509950041344,0.6325385641712425
45.0,50,10,19.994213262440375,0.06151361041934774,40.12394270269945,0.21954212852265273,24.984789218159143,0.03895163827340957,59.39857827106926,0.7245811979945008,84.38336748922823,0.7360795667437616
45.0,75,10,20.006337220033643,0.07647525902840019,39.97420672589054,0.1745692827943118,37.50215159048315,0.03642494865101082,48.482238270727315,0.2602307548783412,85.9843898612106,0.26386811012946126
45.0,100,10,19.955495012427487,0.06199147998363511,40.02725587511048,0.26711510934878513,49.99044656068645,0.08734987335872009,44.033171294236276,0.33330805479334275,94.0236178549226,0.3708422177278558
45.0,150,10,20.049682604213167,0.07545955299742038,40.04297573034957,0.22620304534562294,74.96272634693214,0.12632802447654576,41.03194266779474,0.24315527205964965,115.99466901472668,0.2750702989861434
45.0,300,10,20.015784837667,0.07086547158206749,40.158539217993685,0.3307328607581526,149.9441322167739,0.2910591538163381,40.18891205578625,0.3352277759321105,190.13304427256017,0.41433380995343905
45.0,450,10,20.02310916328697,0.04836496781997969,40.1935490487179,0.3257557328517998,224.8398380171146,0.39904904818607384,40.19413766342945,0.32655549421529867,265.03397568054424,0.5586292840954628
45.0,600,10,20.016729232674518,0.05495599478866947,40.31453508090322,0.4602065633733955,300.46022825339503,0.5117308993821943,40.31453508090318,0.46020656337338245,340.7747633342972,0.7611181080274774
45.0,750,10,19.966974208303377,0.06565049856491495,39.71911748477902,0.5472001549174216,374.9935693536642,0.758325778907745,39.719117484779034,0.5472001549173905,414.7126868384426,0.6115611889089445
45.0,900,10,20.039640311400518,0.0710984562740265,40.54568861324178,0.7905174789001168,450.3674887059408,0.9802584957028498,40.545688613242106,0.7905174788999513,490.91317731918406,0.9037785200471993
45.0,1050,10,19.97724057646203,0.08210476433391371,39.408674699605655,0.4477091476788232,524.9276460560397,0.4995471247933851,39.40867469960734,0.44770914767850956,564.3363207556522,0.599233320202574
45.0,1200,10,19.981637426720262,0.05518615804219099,40.36211014293529,0.5730124927661464,600.2037266771981,0.9768429259014287,40.36211014293544,0.5730124927660321,640.5658368201339,0.9767952871061685
45.0,1350,10,19.965542455194782,0.04950668270964304,39.89069783541656,0.4799789144582725,675.1004285979473,1.160820774996266,39.890697835415956,0.47997891445816804,714.991126433363,0.9882651910753937
45.0,1500,10,20.028150212651425,0.07440692781332772,39.514971104253476,0.6442488215219464,750.06713107641,1.6237868260897101,39.514971104254585,0.644248821522274,789.5821021806652,1.8069069658102934
