arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.99335850188275,39.993637812968664,150.53329113652694,40.01290468963119,190.54619582615786
19.879678099370544,40.426935795656796,150.07924870067671,40.468868403109695,190.54811710378928
20.09902057976508,39.71632674769898,150.45555838659985,39.76149663039119,190.2170550169917
20.226764455809107,39.502563089240844,149.70068152933985,39.53367694767645,189.23435847701688
19.989775764665616,39.9757636296703,149.55967343216216,39.99489589894901,189.55456933110824
20.004075216224656,40.593821699024154,149.4994060244764,40.60427449176966,190.10368051624596
20.086609130961996,41.028720502609644,149.75060524485346,41.090549442203816,190.84115468705645
19.924653099465797,40.22611827977711,150.45176427096266,40.25774645117201,190.70951072213532
19.958208201110818,39.74858792226243,149.54879906180636,39.76260934344137,189.31140840524827
19.99570532741361,40.3729167010279,149.8622943803348,40.40209825951811,190.26439263985182
