arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
20.03909083986458,40.94289570050178,375.42072835348375,40.942895700503556,416.36362405399
19.838521010563756,40.55911725427349,374.1782479736236,40.55911725427318,414.7373652279012
20.044623389301183,39.86413807740548,374.57844677656,39.86413807740679,414.44258485396415
19.91105988766713,39.038577835076865,374.43281059654214,39.038577835078364,413.4713884316162
20.088639469372286,40.696278195938554,374.92162438940153,40.69627819593932,415.61790258533256
19.92944462958033,39.83942791792362,374.1580135427739,39.83942791792606,413.9974414607024
20.05990441704627,40.632454693047464,375.53969232618516,40.63245469304802,416.17214701922967
19.992439474273898,41.10318231221191,374.2475367045833,41.103182312212105,415.35071901679845
20.02161723900405,39.99952957168367,374.89950915725973,39.99952957168339,414.89903872894314
20.026141190259743,40.145666785909754,374.5892615378997,40.14566678590869,414.7349283238034
