arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.875667011120143,39.45813516672857,374.47070987327726,39.45813516672898,413.9288450400028
20.009663539797874,39.1977378262648,374.0447519017343,39.19773782626516,413.2424897279973
19.950805558751306,39.04399060803926,375.5617964530465,39.04399060803842,414.6057870610864
20.070544139230417,40.953163987495444,374.2885656920175,40.953163987495515,415.2417296795075
19.7724932056188,40.21171883703965,374.1730220355917,40.21171883704123,414.38474087263035
20.05732109856892,40.051191861795566,373.2241682277071,40.05119186179518,413.2753600894982
20.165566436164834,39.72682709647776,375.28825223399303,39.72682709647656,415.0150793304646
19.82591573699765,39.530128376527095,375.5597514926327,39.530128376527536,415.0898798691664
19.954466354242832,40.39910458610466,374.22460126375074,40.39910458610385,414.62370584985814
19.92507574344946,41.48212877452968,375.99581628079864,41.48212877452897,417.47794505532664
