arrival rates,storage manager service times,buffer residence times,storage manager residence time,End-to-End times
19.864748396527325,39.29390424254137,375.2724025280101,39.29390424254012,414.566306770551
19.924757038138562,40.674330779165466,375.8814734022541,40.67433077916699,416.55580418142335
20.07387290728326,39.81005140514287,376.29823927330295,39.810051405143966,416.1082906784447
19.743514494730775,40.69569133295314,374.7949194847309,40.69569133295488,415.4906108176868
20.123627912100808,39.10041118050759,375.7914854157879,39.10041118050636,414.891896596298
20.094250963340865,38.373223495512796,375.405752219582,38.37322349551222,413.77897571509453
20.10470122693318,39.930095055333226,373.98305237522607,39.9300950553323,413.9131474305577
19.919275098054182,40.66367101456787,375.9642073225781,40.663671014568244,416.62787833714395
20.072431587589612,40.51785203951893,373.4029712034129,40.51785203951866,413.9208232429263
19.998970381568725,41.48309696026289,373.43524919656113,41.483096960263005,414.9183461568252
